no.,agency,accreditation_number,material_process,size*,accredited_organisation,reg._no.,status,active_date,last_changed,site_address,classification_of_operation
"267","EA","EX152013185","Plastic","L","LEOPARD RECYCLING LTD","08316565","Active","01/01/2015","01/01/2015","Unit 31 SHERBURN-IN-ELMET West Yorkshire LS25 6ES","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"268","EA","EX152015119","Plastic","S","LIVO Ltd","06508221","Active","27/03/2015","21/07/2015","Ocean House BRACKNELL RG12 1AX","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"269","EA","EX152013170","Plastic","L","Love Waste Limited","7550339","Active","06/01/2015","06/01/2015","1 Warburton Hey RAINHILL Merseyside L35 4LE","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"270","EA","EX152014128","Plastic","L","Lovell Recycling Ltd","07286174","Active","01/01/2015","01/01/2015","Unit 7 Epic Park TELFORD Shropshire TF74BF","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"271","EA","EX152014154","Plastic","L","Lynx Recycling & Recovery Ltd","07287499","Active","05/03/2015","05/03/2015","Lynx Recycling & Recovery Limited GRIMSBY Lincolnshire DN41 8DT","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"272","EA","EX152009217","Plastic","L","MLM Ltd","5372017","Active","01/01/2015","01/01/2015","Landmark House CHEADLE HULME Cheshire SK8 7BS","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"273","EA","EX15200217","Plastic","L","Monoworld Ltd","4080642","Active","01/01/2015","01/01/2015","Monoworld Business Park Sharnbrook Bedfordshire MK44 1NB","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"274","EA","EX152015140","Plastic","S","Monoworld Recycling Ltd","06320557","Active","23/07/2015","16/11/2015","19-26 Sanders Lodge Industrial Estate RUSHDEN Northamptonshire NN10 6BQ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"275","EA","EX152005163","Plastic","L","Moore's Recycling Ltd","02544707","Active","01/01/2015","01/01/2015","Manor Road FROME Somerset BA11 4BG","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"276","EA","EX152015113","Plastic","L","Nevis Resources Ltd","09357244","Active","04/02/2015","04/02/2015","Unit 30, Innovation House BISHOP AUCKLAND County Durham DL14 6XB","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"277","EA","EX152014103","Plastic","S","NEW DAY RECYCLING LTD","8190172","Active","08/01/2015","08/01/2015","3 Warwick Court STOKE PRIOR Bromsgrove B60 4AD","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"278","EA","EX152015123","Plastic","L","Newport CH International LLC","5596479","Active","28/04/2015","28/04/2015","3 More London Riverside LONDON Greater London SE1 2RE","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"279","EA","EX152013187","Plastic","L","Oatley Resources Ltd","07924593","Active","01/01/2015","01/01/2015","Unit 304 DARWEN Lancashire BB31AE","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"280","EA","EX152014146","Plastic","S","PGP Polymer Limited","08314387","Active","06/03/2015","06/03/2015","45-49 Rough Hey Road PRESTON Lancashire PR2 5AR","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"281","EA","EX152015101","Plastic","L","Plastic Expert Ltd","07195936","Active","01/01/2015","01/01/2015","Concept Park TOWCESTER Northamptonshire NN12 7YD","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"282","EA","EX152015151","Plastic","S","Plasticity (Worldwide) Ltd","09718415","Active","10/12/2015","10/12/2015","Hangar No.1 LICHFIELD Staffordshire WS13 8EN","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"283","EA","EX152015120","Plastic","S","Plastics Reclamation Ltd","5537424","Active","02/04/2015","02/04/2015","34 WHITLEY BAY Tyne and Wear NE25 8BL","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"284","EA","EX152012123","Plastic","L","PPS Recovery Systems Ltd","2484081","Active","01/01/2015","01/01/2015","1 Metro Centre PETERBOROUGH Cambs PE2 7UH","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"285","EA","EX152014127","Plastic","S","Puzhou International Ltd","06971257","Active","25/02/2015","25/02/2015","St Peters Gate SUNDERLAND Tyne & Wear SR6 0AN","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"286","EA","EX152015142","Plastic","L","Ravago Manufacturing UK Ltd","4789043","Active","29/07/2015","29/07/2015","WEST BRIDGEWATER STREET LEIGH LANCASHIRE WN74HB","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"287","EA","EX152009115","Plastic","L","Regenthill Limited","3766746","Active","01/01/2015","01/01/2015","Fyfield Road ANDOVER Hampshire SP118DN","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"288","EA","EX152015105","Plastic","S","Remondis Plastics Recycling UK Ltd","9223417","Active","01/01/2015","01/01/2015","Rhenus Logistics MANCHESTER Greater Manchester M307RF","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"289","EA","EX152014129","Plastic","L","RIS Recycling Trading LTD","08516962","Active","01/01/2015","01/01/2015","5 RAINHAM RM13 8FS","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"290","EA","EX15199930","Plastic","L","Roydon Resource Recovery Ltd","3852634","Active","02/04/2015","02/04/2015","Units 1 - 3 SWINTON Manchester M27 8LU","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"291","EA","EX152014104","Plastic","L","S.T GREENDAY LTD","8473623","Active","01/01/2015","10/11/2015","Suite 2, Cranes House BASILDON ESSEX SS14 3DP","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"292","EA","EX152014141","Plastic","L","Soaroc International Ltd","07729846","Active","05/01/2015","05/01/2015","BizSpace ALTRINCHAM Cheshire WA14 5NQ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"293","EA","EX152014126","Plastic","L","Suez Recycling and Recovery UK
Ltd","2291198","Active","01/01/2015","01/01/2015","SUEZ Recycling and Recovery UK Ltd MAIDENHEAD Berkshire SL61ES","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"294","EA","EX152014117","Plastic","S","Sun Recycling Ltd","05315322","Active","17/03/2015","17/03/2015","Unit 17 MANCHESTER Lancashire M17 1EH","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"295","EA","EX152013192","Plastic","L","TDG RECYCLED PLASTICS LIMITED","5033241","Active","01/01/2015","01/01/2015","Hereford House HEREFORD Herefordshire HR1 2LL","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"296","EA","EX152015132","Plastic","L","Tian Ma Trading Ltd","07700682","Active","16/07/2015","16/07/2015","Unit 6 BRIDGWATER Somerset TA6 4FF","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"297","EA","EX152012116","Plastic","S","Tippabush Limited T/A Green Ant
Plastic Recycling","4962098","Active","01/01/2015","01/01/2015","6 Bridge Street LOUTH Lincolnshire LN11 0DP","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"298","EA","EX152012103","Plastic","S","Trades Consulting Environment Ltd","04054363","Active","15/01/2015","15/01/2015","1 Hardwick's Square LONDON London SW18 5BJ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"299","EA","EX152009160","Plastic","L","United Commercial Trading(UK) Ltd","6375066","Active","01/01/2015","01/01/2015","28 KINGSLAND GRANGE WARRINGTON Lancashire WA1 4RW","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"300","EA","EX1520013","Plastic","L","Valpak Recycling Ltd","04683865","Active","01/01/2015","01/01/2015","Stratford Business Park STRATFORD-UPON-AVON Warwickshire CV37 7GW","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"301","EA","EX152015141","Plastic","L","Veolia ES (UK) Ltd","02481991","Active","27/07/2015","27/07/2015","Kingswood House CANNOCK Staffordshire WS11 8JP","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"302","EA","EX152009107","Plastic","L","Viridor Resource Management Ltd","3649069","Active","01/01/2015","01/01/2015","Ashford House Grenadier Road EXETER EX1 3LH","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"303","EA","EX152013179","Plastic","L","Visy Recycling Europe Ltd","07199767","Active","12/01/2015","12/01/2015","2 New Street Square LONDON EC4A 3BZ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"304","EA","EX152014109","Plastic","L","W R Fibers UK Ltd","08421977","Active","01/01/2015","01/01/2015","6 Lords Court BASILDON essex SS13 1SS","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"305","EA","EX152007775","Plastic","L","Wai Sang (Europe) Recycle Ltd","04966801","Active","01/01/2015","01/01/2015","UNIT 6 VALE PARK IND EST CRUMPSALL MANCHESTER M8 0GF","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"306","EA","EX152014162","Plastic","L","WANGUO UK LTD","08747046","Active","01/01/2015","01/01/2015","Suite S9 BIRMINGHAM B31 2TS","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"307","EA","EX152009203","Plastic","S","WHAT-A-WASTE LIMITED","05794416","Cancelled","06/01/2015","24/08/2015","Hangar No.1 LICHFIELD Staffordshire WS13 8EN","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"308","EA","EX152012117","Plastic","L","Williams Recycling UK Ltd","2748860","Active","01/01/2015","29/04/2015","A5 WATLING STREET BURBAGE Leicestershire LE10 3AR","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"309","NRW","WX152014701","Plastic","L","D S Smith Recycling","00214967","Active","01/01/2015","01/01/2015","DS Smith Recycling UK Ltd CARPHILLY CARPHILLY CF83 2AX","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"310","NRW","WX152014706","Plastic","L","Ecogen Commodities Limited","09002868","Suspended","23/02/2015","23/06/2015","THE MALTINGS CARDIFF SOUTH GLAMORGAN CF24 5EZ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"311","NIEA","NX152015104","Plastic","S","Bailey Waste Recycling (NI) Limited","NI042948","Active","20/07/2015","20/07/2015","1-4 SILVERWOOD INDUSTRIAL ESTATE Lurgan Armagh bt666ln","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"312","NIEA","NX152012104","Plastic","L","Cherry Plastics","NI053648","Active","01/01/2015","01/01/2015","Unit 5 Nutts Corner Business Park CRUMLIN Co Antrim BT29 4SR","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"313","NIEA","NX152015103","Plastic","L","Leinster Environmentals (UK)
Limited","NI613594","Active","20/07/2015","20/07/2015","Dromalane NEWRY Down BT35 8QS","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"314","NIEA","NX152014102","Plastic","L","RecyCo","NI049526","Active","01/01/2015","01/01/2015","89 Barony Road OMAGH Co Tyrone BT79 7QG","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"315","NIEA","NX152006152","Plastic","L","Re-Gen Limited","NI 44110","Active","01/01/2015","01/01/2015","Unit 7 Shepherd's Drive, NEWRY Down BT35 6JQ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"316","NIEA","NX152012102","Plastic","L","Vanden Recycling Ltd","NI611544","Active","01/01/2015","01/01/2015","Floor 2 LISBURN Antrim BT28 1TW","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"317","NIEA","NX152015101","Plastic","L","Volker Gruppe Limited","NI627429","Active","05/01/2015","05/01/2015","11 Bridge Street BANGOR Co Down BT20 5AW","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"318","SEPA","SX152013113","Plastic","S","WRC Recycling","SC370000","Cancelled","01/01/2015","01/02/2016","45 INCHINNAN Renfrew PA49RR","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"319","EA","EX152014139","Steel","L","Alutrade Ltd","1806258","Active","16/01/2015","16/01/2015","Langley Forge House OLDBURY West Midlands B69 4NH","R4 Recycling/reclamation of metals and metal compounds"
"320","EA","EX152013167","Steel","L","Asia Global Trade Ltd","4711414","Active","01/01/2015","01/01/2015","Crown House LONDON W14 8TH","R4 Recycling/reclamation of metals and metal compounds"
"321","EA","EX152015117","Steel","L","ATL STEEL LIMITED","4309088","Active","05/03/2015","05/03/2015","UNIT 2 , BRICKFIELDS BUSINESS PARK BURY ST EDMUNDS SUFFOLK IP30 9QS","R4 Recycling/reclamation of metals and metal compounds"
"322","EA","EX152015147","Steel","L","Clearpoint Recycling Ltd","8027964","Active","19/11/2015","19/11/2015","12 Haywra Street HARROGATE North Yorkshire HG1 5BJ","R4 Recycling/reclamation of metals and metal compounds"
"323","EA","EX15200434","Steel","S","Dojan Waste Management Services
Ltd","4846278","Active","01/01/2015","01/01/2015","19 School Lane EATON Cheshire CW12 2NG","R4 Recycling/reclamation of metals and metal compounds"
"324","EA","EX152010128","Steel","L","Donald Ward Ltd","1292288","Active","01/01/2015","01/01/2015","Griffon Road ILKESTON Derbyshire DE7 4RF","R4 Recycling/reclamation of metals and metal compounds"
"325","EA","EX152014113","Steel","L","Ecosky Environmental Solutions Ltd","6850974","Active","01/01/2015","06/03/2015","Davenport House LONDON E14 9RP","R4 Recycling/reclamation of metals and metal compounds"
"326","EA","EX152008126","Steel","L","Eurokey Recycling Ltd","03089592","Active","01/01/2015","01/01/2015","Kelsall House TELFORD Shropshire TF3 3BD","R4 Recycling/reclamation of metals and metal compounds"
"327","EA","EX15199914","Steel","L","European Metal Recycling Ltd","02954623","Active","01/01/2015","01/01/2015","Sirius House WARRINGTON WA5 7NS","R4 Recycling/reclamation of metals and metal compounds"
"328","EA","EX152014158","Steel","L","Greenway Waste Recycling Limited","7281560","Active","01/01/2015","01/01/2015","Recycling House TELFORD Shropshire TF1 5HW","R4 Recycling/reclamation of metals and metal compounds"
"329","EA","EX152006634","Steel","L","H Ripley & Co Ltd, New Haven","4868630","Active","01/01/2015","23/03/2015","Apex Way HAILSHAM East Sussex BN27 3WA","R4 Recycling/reclamation of metals and metal compounds"
"330","EA","EX152009184","Steel","L","International Forest Products (UK)
Ltd","00743374","Active","13/11/2015","13/11/2015","St. Anne's House NEWBURY Berkshire RG14 1JQ","R4 Recycling/reclamation of metals and metal compounds"
"331","EA","EX152006667","Steel","L","McCarthy (UK) Ltd","3024621","Active","01/01/2015","01/01/2015","McCarthy (U.K.) Ltd BUCKLAND NEWTON Dorset DT2 7BY","R4 Recycling/reclamation of metals and metal compounds"
"332","EA","EX152009172","Steel","L","Monoworld Ltd","4080642","Active","01/01/2015","01/01/2015","Monoworld Business Park Sharnbrook Bedfordshire MK44 1NB","R4 Recycling/reclamation of metals and metal compounds"
"333","EA","EX152015139","Steel","S","Monoworld Recycling Ltd","06320557","Active","23/07/2015","16/11/2015","19-26 Sanders Lodge Industrial Estate RUSHDEN Northamptonshire NN10 6BQ","R4 Recycling/reclamation of metals and metal compounds"
"334","EA","EX152013183","Steel","L","Newport Recycling Ltd","2800814","Active","01/01/2015","01/01/2015","Unit 3, Aston House NEWPORT Shropshire TF10 7NB","R4 Recycling/reclamation of metals and metal compounds"
"335","EA","EX152014137","Steel","L","Recycling Lives Limited","03783452","Active","20/02/2015","20/02/2015","Recycling Lives Limited PRESTON Lancashire PR2 5BX","R4 Recycling/reclamation of metals and metal compounds"
"336","EA","EX152013107","Steel","L","Robert Gibbs (Contracting)
Company Ltd","2082145","Active","01/01/2015","01/01/2015","Bridge Works HODDESDON Hertfordshire EN11 0EW","R4 Recycling/reclamation of metals and metal compounds"
"337","EA","EX152010130","Steel","L","Roydon Resource Recovery Ltd","3852634","Active","02/04/2015","02/04/2015","Units 1 - 3 SWINTON Manchester M27 8LU","R4 Recycling/reclamation of metals and metal compounds"
"338","EA","EX15199923","Steel","L","S Norton & Co Ltd","1859428","Active","01/01/2015","01/01/2015","Bankfield House LIVERPOOL Merseyside L20 8RQ","R4 Recycling/reclamation of metals and metal compounds"
"339","EA","EX152010152","Steel","L","Sackers Limited","01526052","Active","30/01/2015","30/01/2015","Railway sidings IPSWICH Suffolk IP6 0JB","R4 Recycling/reclamation of metals and metal compounds"
"340","EA","EX152014116","Steel","S","Sun Recycling Ltd","05315322","Active","17/03/2015","17/03/2015","Unit 17 MANCHESTER Lancashire M17 1EH","R4 Recycling/reclamation of metals and metal compounds"
"341","EA","EX152013160","Steel","L","UN GLOBAL TRADING LIMITED","7442777","Active","04/08/2015","04/08/2015","VISTA CENTRE, 50 SALISBURY ROAD HOUNSLOW middlesex TW46JQ","R4 Recycling/reclamation of metals and metal compounds"
"342","EA","EX15199913","Steel","L","Unimetals Recycling (UK) Limited","3242331","Active","01/01/2015","01/01/2015","Long Marston STRATFORD-UPON-AVON Warwickshire CV37 8AQ","R4 Recycling/reclamation of metals and metal compounds"
"343","EA","EX152005120","Steel","L","Valpak Recycling Ltd","04683865","Active","01/01/2015","01/01/2015","Stratford Business Park STRATFORD-UPON-AVON Warwickshire CV37 7GW","R4 Recycling/reclamation of metals and metal compounds"
"344","EA","EX152009106","Steel","L","Viridor Resource Management Ltd","3649069","Active","01/01/2015","01/01/2015","Ashford House Grenadier Road EXETER EX1 3LH","R4 Recycling/reclamation of metals and metal compounds"
"345","NRW","WX152014705","Steel","L","Ecogen Commodities Limited","09002868","Suspended","23/02/2015","30/07/2015","THE MALTINGS CARDIFF SOUTH GLAMORGAN CF24 5EZ","R4 Recycling/reclamation of metals and metal compounds"
"346","NRW","WX152015704","Steel","S","Reddy Pai Metals Limited","07858597","Active","01/01/2015","01/01/2015","Regus 1 Capital Quarter CARDIFF CF10 4BQ","R4 Recycling/reclamation of metals and metal compounds"
"347","NIEA","NX152005145","Steel","L","Clearway Ltd","NI 14852","Active","01/01/2015","01/01/2015","East Twin Road BELFAST BT3 9EN","R4 Recycling/reclamation of metals and metal compounds"
"348","NIEA","NX152009105","Steel","L","Re-Gen Limited","NI 44110","Active","01/01/2015","01/01/2015","Unit 7 Shepherd's Drive, NEWRY Down BT35 6JQ","R4 Recycling/reclamation of metals and metal compounds"
"349","NIEA","NX152006150","Steel","L","T-Met Ltd","NI 36781","Active","01/01/2015","01/01/2015","84 Armagh Road DUNGANNON Tyrone BT71 7JA","R4 Recycling/reclamation of metals and metal compounds"
"350","SEPA","SX1519990006","Steel","L","Christie & Son (Metal Merchants)
Ltd","SC68222","Cancelled","01/01/2015","01/02/2016","Lobnitz Dock RENFREW PA4 8SY","R4 Recycling/reclamation of metals and metal compounds"
"351","SEPA","SX1519990008","Steel","L","John R Adam & Sons Limited","SC030140","Cancelled","01/01/2015","01/02/2016","RIVERSIDE BERTH, GLASGOW G51 4SD","R4 Recycling/reclamation of metals and metal compounds"
"352","SEPA","SX1520050013","Steel","L","Robertson Metals Recycling Limited","SC105027","Cancelled","01/01/2015","01/02/2016","Inverkeithing Scrap Terminal INVERKEITHING Fife KY11 1HL","R4 Recycling/reclamation of metals and metal compounds"
"353","SEPA","SX152013112","Steel","S","WRC Recycling","SC370000","Cancelled","01/01/2015","01/02/2016","45 INCHINNAN Renfrew PA49RR","R4 Recycling/reclamation of metals and metal compounds"
"354","EA","EX152009108","Wood","L","McCarthy (UK) Ltd","3024621","Active","01/01/2015","01/01/2015","McCarthy (U.K.) Ltd BUCKLAND NEWTON Dorset DT2 7BY","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"355","EA","EX152005118","Wood","L","Valpak Recycling Ltd","04683865","Active","01/01/2015","01/01/2015","Stratford Business Park STRATFORD-UPON-AVON Warwickshire CV37 7GW","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"